,comment,star,date,,상품 링크
1228,"너무좋아요 사이즈도잘맞고 ㅋㅋ
추후에 사진다시올릴게요
저렴하게사서 더좋네용♡♡",5,21.08.28.,,
1229,"처음에 조금 작은가 당황했지만
적당한 핏인거같아요 :-)",4,21.08.29.,,
1230,좋아요! 잘 맞고 예뻐요!!!,5,21.08.28.,,
1231,"여자 160.50키로에 L사이즈 정핏느낌이네요!
보이즈라고해서 아동복같은 느낌도없고 싸게 여러색 많이사서 너무좋아요ㅎㅎ  더오버핏원하시면 한치수크게하는게 좋을거같아요 성인폴로티셔츠는 금액도부담스럽고  컬러도한정적인데  보이즈가딱인것같아여 강추",5,21.07.10.,,
1232,그냥 무난하게 입을 수 있는 반팔티. 보이즈라서 여자가 입었을 때 핏이 예쁘진 않음,4,21.08.12.,,
1233,평소에도 자주 이용하는 편인데 이번에는 배송이 엄청 빨랐어요 !,5,21.08.19.,,
1234,"운동 하는 타입인ㄷ데
팔 길이가 조금 길어서 저는 접어서 입었습니다
평소에 m입으면 거의 꽉 맞고
라지 입으면 편하고
널널하게 입으려면 엑스라지 입곤 하는데
보이즈 엑라 했는데 일반 티 미듐에서 라지 사이 느낌 나는거 같ㄱ도 합니다 
티셔츠는 이쁘고 만족합니다",5,21.08.05.,,
1235,158/49 55사이즈 m사이즈도 L사이즈도 잘 맞아요! L사이즈는 팔 좀 걷어입으면 더 이쁘네요!!,5,21.08.16.,,
1236,158/49 55사이즈 m사이즈도 L사이즈도 잘 맞아요! L사이즈는 팔 좀 걷어입으면 더 이쁘네요!!,5,21.08.16.,,
1237,"원단 부들부들해서 착용시 편안하고, 색상도 무난하면서도 세련되어 좋습니다. 색깔별로 더사고싶네요.",5,21.08.28.,,
1238,남편하고 제가 똑같은 사이즈를 입는다는게 자괴감이 들지만 예쁩니다 굳이 비싸게 한국 아울렛 백화점 안가기로 했엉요.. 잘 샀어요 감사함다 근데 고지해주신 것과 같이.. 안타깝게도 다른 해외 구매건 하고 겹쳐서 캬캬 관부가세를 냈어요 ㅋㅋㅋ 젠즈앙 ㅜㅜ 텀을 두고 구매 해야겠으요 ㅜ ㅜ,5,21.07.28.,,
1239,55사이즈에 m맞아요,5,21.09.23.,,
1240,55사이즈에 m 맞아요,5,21.09.23.,,
1241,색깔별로 천이 다르네요 흰색은 너무 얇아요,3,21.08.22.,,
1242,기본템으로 예쁘고 좋아요!,4,21.08.27.,,
1243,네이비 깔끔하고 무난하게 다 잘어울리네요,5,21.09.09.,,
1244,착각인진 모르겠으나 한번 빨았을때 흰색은 좀 목 늘어나는감이 있었는데 검정색은 없었어요! 검정색이 더 짱짱한것 같아요,4,21.09.02.,,
1245,"햄톤퍼플은 생각보다 좀 더 진한색이네요
좀 더 연했으면 좋았을텐데 그래도 이뻐요",5,21.08.11.,,
1246,L사이즈 잘 맞아요 배송도 생각보다 빨랐어요 추천합니다,5,21.08.03.,,
1247,사이즈 미스로 손이 잘 안가요,3,21.09.16.,,
1248,Xl 별로안큰데요 후기보고 걱정했는데 163cm인데 약간 티셔츠 오버핏 입고싶다하면 생각하는 크기정도라 ㅋㅋ 두개 샀는데 하나는 L사이즈 없어서 큰거시킨건데 다행이에요 아마 색깔별로 같은 xl여도 차이가있는듯 하네요 만족합니다,5,21.07.23.,,
1249,목이 다른 색상보다 쉽게 늘어나는 것 같지만 그래도 예쁘네요,5,21.08.18.,,
1250,"딱 맞게 입고 싶었는데 찰떡같이 맞네요
재질도 맘에들고 담에 다른색도 더 시켜야겠어요",5,21.08.16.,,
1251,저렴하게사고 너무이뻐요 유행도안탈 핏에 폴로 넘 조아해서 미국가서 쓸어왔는데 또찾게됨 여기로 직구해야겠어여!!! 좋은가격에 넘넘 감사합니다 수고많으셔용,5,21.07.06.,,
1252,"이뻐요 ㅋ
그냥 티일뿐인데 이쁨",5,21.08.18.,,
1253,"남색헤더?랑 같은 사이즈로 시켰는데 이게 좀 더 작은 편이에여 한국 아울렛에서 xl이 너무 큰 것같아서 l로 시켰는데 그냥 xl 살걸 그랬어요ㅠㅠ 건조기 돌리니까 더 줄어버려요 
원래 한국 일반 여성 옷 사이즈로는 M정도 입어요",5,21.07.29.,,
1254,예뻐요 반팔에 가디건 입으몈 너무이뻐요,5,21.09.03.,,
1255,사진과 같은데 좀 커요,4,21.08.23.,,
1256,잘입고 있어요! 기본이라 하나 소장하면 여기저기 입이 좋은 거 같아요,5,21.08.10.,,
1257,"잘 맞고, 짱 편해요",5,21.09.16.,,
1258,사진하고 같네요 만족,5,21.09.14.,,
1259,"크게입을려고 했는데 딱맞아용
가성비 죽이네요 ㅎㅎ
잘입을께요~ 깔끔하고 빠르게 잘왓어요",5,21.08.12.,,
1260,매번 잘 사입어요!! 만족해요!!,5,21.08.19.,,
1261,"키165 57키로 l사이즈면 좋아요
일단라운드티보다도 카라티가 좀 더 큰듯해요
사이즈 성공이요
Xl했으면 엄청후회했을것같아요",5,21.08.31.,,
1262,"옷은좋앗는데 배송비아낄려고 샤츠랑 같이산건데 중간에 품절떠서...
다시 삽니다 ㅅㅕ츠..",4,21.08.16.,,
1263,"편하게 잘 입고 있어요~~
나머지 두장은 자동 환불되서 아쉬어요ㅠㅠ",5,21.09.03.,,
1264,m사이즈 클까봐 걱정했는데 사이즈 딱 좋아요 넘 예뻐요 ❤️,5,21.08.02.,,
1265,역시 폴로 이뻐요ㅠㅠ 흰색이랑 레드색 샀는데 레드 실물깡패에요!! 2년정도는 입고 다닐 수 있을것같아요,4,21.08.05.,,
1266,화이트/ 블랙 사고 너무 예뻐서 남색도 구매했어요 ㅎㅎ,5,21.08.16.,,
1267,"진짜이거만한거없어요
배송도빠르고좋아요~~",5,21.08.13.,,
1268,흰색은 너무 얇아서 비추,3,21.08.22.,,
1269,아주아주 만족스럽습니다,5,21.09.10.,,
1270,사진보다는 찐한 보라색이구요 55사이즈 L사이즈 입으니까 폭은 살짝여유있어요 박시하다는게 아니고 타이트하지 않다는 겁니다^^  칼집 있는 옷이 있다는 리뷰를봐서 걱정했는데 제껀 다행히없네요,5,21.07.26.,,
1271,여름에 시원하고 아주잘 입고다닙이다🥴,5,21.08.16.,,
1272,사이즈 적당하고 좋습니다,5,21.08.19.,,
1273,면도톡톡하고 맘에들어요,5,21.08.18.,,
1274,편하게 입기에 좋아요,4,21.09.08.,,
1275,편하게 입기에 좋아요,4,21.09.08.,,
1276,사이즈도 적당하고 만족합니다~!,5,21.08.18.,,
1277,해외배송인데도 일주일안에 도착했고 핏도 이쁘고 맘에듭니다ㅎㅎ,5,21.08.10.,,
1278,색상 맘에 드네요 배송도 일주일 걸려 받았네요,3,21.08.06.,,
1279,"진짜이거만한거없어요
배송도빠르고좋아요~~",5,21.08.13.,,
1280,사이즈가 작아서 키가크다면 엑스라지 입으셔야되요,5,21.09.02.,,
1281,목하고 승모근 쪽이 붕 뜨는게 모양이 좀 이상해요 ㅠ,3,21.09.05.,,
1282,"어깨 모양이 조금 이상해요.
어깨가 붕뜨고 어깨가 매우 좁아보여요.",3,21.09.01.,,
1283,"어깨 모양이 조금 이상해요.
어깨가 붕뜨고 어깨가 매우 좁아보여요.",3,21.09.01.,,
1284,여자 165기준 m 정핏으로 잘 맞고 L 오버핏이에요,5,21.09.07.,,
1285,여자 165기준 m 정핏으로 잘 맞고 L 오버핏이에요,5,21.09.07.,,
1286,목부분이 비대칭이에요ㅠ 사이즈는 딱 좋아요,4,21.08.05.,,
1287,"블랙 L 사고 목 늘어남도 없고 좋아서 화이트로 재구매 했어요
화이트 L 사이즈는 품절이여서 XL로 구매했는데 사이즈 차이가 많이 나네요 ..! 엉덩이 덮어요 ,,
블랙보다 옷감도 더 얇은것같고 ,, 예쁘긴한데 좀 아쉬워용 ㅜㅜ
165 / 52 기준입니다",4,21.08.13.,,
1288,기본템으로 좋아요!,3,21.09.07.,,
1289,목이 잘늘어난다는 거 빼고 다 좋아용,5,21.09.05.,,
1290,너무 예뻐요! 길이는 여자 170기준 엉덩이 아래까지 입니다. 흰색이랑 같이 샀는데 만져보면 재질이 더 튼튼하고 예뻐요. 다른 색상으로 또 구매할게요!,5,21.07.12.,,
1291,"166/53 이고 오버핏 좋아하는데 라지랑 엑스라지 고민하다가 엑스라지로 골라서 크면 어떡하지 걱정했는데, 도착해서 입어보니까 평소에 입던 반팔 사이즈랑 비슷해서 너무 좋았어요. 너무너무 잘 입을 것 같아요♥️
검정XL- 어깨44/가슴52/기장73 재는 방법이 다를수도 있으니 참고만 해주세요!",5,21.07.13.,,
1292,"생각보다 저는 여유가잇긴해용
데오드란트2일전에바르고 샤워는다햇는데
이틀지나서  보니 겨부분이 빨갛게되서ㅜㅜ그게아쉬벗어요
빨아보니 없어져서 다행이에요ㅜㅜㅜ",5,21.07.22.,,
1293,배성도 빠르고 아주 좋아요! 몇번째 주문이지만 배송이 너무 빨라서 좋아요~~~ 많이 파시고 다음에는 다른 컬러로 살 예정입니당,5,21.07.23.,,
1294,색상예쁘고 평소 77사이즈 입는데 사이즈 적당한핏으로 맘에 드네요,3,21.08.06.,,
1295,커플로 샀는데 예뻐요 사이즈도 딱 적당합니당!,4,21.08.05.,,
1296,"보이즈라 그런가 목이 좀 작은편이네요...ㅎㅎ
169 / 57 사이즈는 딱 좋았고
시원한 면은 아니에요
우먼즈도 같이 샀는데 확실히 우먼즈가 더 좋네요 ㅎㅎ..",5,21.07.25.,,
1297,가성비 좋아요! 굳굳,5,21.09.05.,,
1298,늘어짐은 약간 있지만 핏이 예뻐요,5,21.08.29.,,
1299,"남자친구랑 깔별로 커플로 사서 잘 입고 있습니다.
일단 원단이 너무 좋아요 ㅠㅠ
저는 블루만 샀는데 남자친구꺼 보니까 블랙도 사고싶네요",5,21.07.27.,,
1300,"해외배송이 의심스러울만큼 칼배송이에요
7/30 주문했는데 8/3 도착했습니다
하나는 아울렛 버전 하나는 백화점 버전
둘 다 좋아요~",5,21.08.03.,,
1301,"168/56 티 싸이즈 적당히 커요
배송 생각보다 빨랐어요
가격대비 너무 좋네요
다음에 또 구매할래요!!!!",4,21.07.20.,,
1302,예쁘게 잘 입고 있습니다♡♡,5,21.08.17.,,
1303,예쁘게 잘 입고 있습니다♡♡,5,21.08.17.,,
1304,배송도 빨랏고 옷도 후기보고 사이즈 결정해서 사이즈도 잘 맞앗습니다 감사합니다 !,5,21.08.18.,,
1305,살짝 여유있는 핏이고 놀러 갈 때나 출근룩으로도 깔끔하고 예쁩니다,5,21.08.22.,,
1306,좋아요 ㅋㅋ진짜 올 여름 넘 잘입었어요~~,5,21.08.28.,,
1307,"XL 라고 해서 엄청 크진 않고 길이만 조금 길뿐? 전체적으로 딱 맞았어요! 다만 생각보다 많이 비쳐서 안에 나시 같은 거 같이 입어야 할 것 같아요! 
길이는 여자 170 기준으로 엉덩이 아래까지 와요!",5,21.07.12.,,
1308,싸게 잘 사서 편하게 입었어용,5,21.09.03.,,
1309,싸게 잘 사서 편하게 입었어용,5,21.09.03.,,
1310,커플티로 입기좋아요,5,21.09.01.,,
1311,색깔도 사진이랑 똑같고 예뻐요~~,5,21.08.10.,,
1312,역시 폴로티~ 그냥 티만입어도 간지나서좋아요 가격도 저렴하구 배송도 왕 빠르네요~,5,21.07.27.,,
1313,역시 좋아요 근데 뭔가 예전보다 사이즈가 조오오금 작아진 느낌이에용,5,21.08.18.,,
1314,역시 좋아요 근데 뭔가 예전보다 사이즈가 조오오금 작아진 느낌이에용,5,21.08.18.,,
1315,44사이즈인데 m사이즈 정핏으로 맞아요! 여성 성인 상의 기준에서 한사이즈 크게 사시면 좋을 것 같아요 옷 질은 좋습니다,5,21.08.09.,,
1316,상의 55사이즈 입는데 보이즈 m 사이즈 적당해요 무난하고 좋아요,5,21.07.31.,,
1317,"잘입고있어용
울코스로 세탁기 돌리는데 목도 안늘어나고 좋아요",5,21.08.23.,,
1318,"168/56 티 싸이즈 적당히 커요
배송 생각보다 빨랐어요
가격대비 너무 좋네요
다음에 또 구매할래요!!!!",4,21.07.20.,,
1319,꼭찌쓰가 좀비치긴 하지만 ㄱㅊ아요,5,21.09.05.,,
1320,"164/50 어깨도 좁고 상체가 마른 편이라고 생각해서(단단한 착각이었음) m으로 하면 될 거라 생각했는데ㅜ... 생각보다 작아서 놀랐어요...! 

폴로 제품은 항상 기장이 안 나와 있어서 저는 사이즈 가늠하기가 힘들었는데 혹시 다른 분들도 사이즈 고민 많이 하실까 싶어서 m사이즈만이라도 실측 사이즈 대강 재봤어요! 기장은 61 가슴단면 41입미당

재질은 막 엄청 흐늘흐늘한 느낌은 아니구 부들부들?정도인 거 같아여
자주 입을 거 같은 데일리한 디자인이지만 오래 입을 수 있는 제품은 아닐 거 같아용 여러 개 쟁여두는 것도 갠찮을 거 같기두

제가 원하던 핏은 약간 넉넉해서 팔 접어서 입는 걸 상상했는데 m은 팔 접으니까 겨두랭이가 넘 껴서ㅠㅠ L로 다시 시키려구요...(제가 평소에 박시한 반팔을 많이 입어서 상대적으로 그렇게 느낀 거일 수도 있어용 참고만 해주세여)

아차차!! 그리구 옷 까자마자 상태 봤는데 반팔쪽에 오염이 있더라구요...? 좀 밀도 있는 양념이 묻은 거 같은데ㅜㅜ 받고 좀 속상했지만 해외배송이라 교환하기도 번거롭고 빨면 지워질 거 같기두 해서... 열심히 빨아서 입으려구여 다음부턴 검수 잘 해서 보내주시길 바랍니다!!",4,21.04.23.,,
1321,"168/56 티 싸이즈 적당히 커요
배송 생각보다 빨랐어요
가격대비 너무 좋네요
다음에 또 구매할래요!!!!",4,21.07.20.,,
1322,예쁘게 잘 입고 있습니다♡♡,5,21.08.17.,,
1323,예쁘게 잘 입고 있습니다♡♡,5,21.08.17.,,
1324,배송도 빨랏고 옷도 후기보고 사이즈 결정해서 사이즈도 잘 맞앗습니다 감사합니다 !,5,21.08.18.,,
1325,살짝 여유있는 핏이고 놀러 갈 때나 출근룩으로도 깔끔하고 예쁩니다,5,21.08.22.,,
1326,좋아요 ㅋㅋ진짜 올 여름 넘 잘입었어요~~,5,21.08.28.,,
1327,"XL 라고 해서 엄청 크진 않고 길이만 조금 길뿐? 전체적으로 딱 맞았어요! 다만 생각보다 많이 비쳐서 안에 나시 같은 거 같이 입어야 할 것 같아요! 
길이는 여자 170 기준으로 엉덩이 아래까지 와요!",5,21.07.12.,,
1328,싸게 잘 사서 편하게 입었어용,5,21.09.03.,,
1329,싸게 잘 사서 편하게 입었어용,5,21.09.03.,,
1330,커플티로 입기좋아요,5,21.09.01.,,
1331,색깔도 사진이랑 똑같고 예뻐요~~,5,21.08.10.,,
1332,역시 폴로티~ 그냥 티만입어도 간지나서좋아요 가격도 저렴하구 배송도 왕 빠르네요~,5,21.07.27.,,
1333,역시 좋아요 근데 뭔가 예전보다 사이즈가 조오오금 작아진 느낌이에용,5,21.08.18.,,
1334,역시 좋아요 근데 뭔가 예전보다 사이즈가 조오오금 작아진 느낌이에용,5,21.08.18.,,
1335,44사이즈인데 m사이즈 정핏으로 맞아요! 여성 성인 상의 기준에서 한사이즈 크게 사시면 좋을 것 같아요 옷 질은 좋습니다,5,21.08.09.,,
1336,상의 55사이즈 입는데 보이즈 m 사이즈 적당해요 무난하고 좋아요,5,21.07.31.,,
1337,"잘입고있어용
울코스로 세탁기 돌리는데 목도 안늘어나고 좋아요",5,21.08.23.,,
1338,"168/56 티 싸이즈 적당히 커요
배송 생각보다 빨랐어요
가격대비 너무 좋네요
다음에 또 구매할래요!!!!",4,21.07.20.,,
1339,꼭찌쓰가 좀비치긴 하지만 ㄱㅊ아요,5,21.09.05.,,
1340,"164/50 어깨도 좁고 상체가 마른 편이라고 생각해서(단단한 착각이었음) m으로 하면 될 거라 생각했는데ㅜ... 생각보다 작아서 놀랐어요...! 

폴로 제품은 항상 기장이 안 나와 있어서 저는 사이즈 가늠하기가 힘들었는데 혹시 다른 분들도 사이즈 고민 많이 하실까 싶어서 m사이즈만이라도 실측 사이즈 대강 재봤어요! 기장은 61 가슴단면 41입미당

재질은 막 엄청 흐늘흐늘한 느낌은 아니구 부들부들?정도인 거 같아여
자주 입을 거 같은 데일리한 디자인이지만 오래 입을 수 있는 제품은 아닐 거 같아용 여러 개 쟁여두는 것도 갠찮을 거 같기두

제가 원하던 핏은 약간 넉넉해서 팔 접어서 입는 걸 상상했는데 m은 팔 접으니까 겨두랭이가 넘 껴서ㅠㅠ L로 다시 시키려구요...(제가 평소에 박시한 반팔을 많이 입어서 상대적으로 그렇게 느낀 거일 수도 있어용 참고만 해주세여)

아차차!! 그리구 옷 까자마자 상태 봤는데 반팔쪽에 오염이 있더라구요...? 좀 밀도 있는 양념이 묻은 거 같은데ㅜㅜ 받고 좀 속상했지만 해외배송이라 교환하기도 번거롭고 빨면 지워질 거 같기두 해서... 열심히 빨아서 입으려구여 다음부턴 검수 잘 해서 보내주시길 바랍니다!!",4,21.04.23.,,
1341,검정색이 젤 무난하게 난듯!!!,4,21.09.02.,,
1342,"쨍한 색이라 피부가 더 깨끗해보여요.
잘 어울립니다.",5,21.08.17.,,
1343,소재 좋긴 한데 얇아서 처음 입고 한번 빨았더니 목 부분이 바로 늘어나네요.. 한철 입기는 좋을 거 같아요,3,21.07.23.,,
1344,너무너무 이뻐요오오,5,21.09.01.,,
1345,만족해용 좋아용 배송 생각보다 빠름!,5,21.08.02.,,
1346,그럭저럭 괜찮은거 같아요,4,21.08.11.,,
1347,목이 잘 늘어날거 같아여,4,21.08.11.,,
1348,너무 이쁘네요 배송도 빨리도착했어요 잘입을게요,4,21.07.27.,,
1349,"168/53 L샀어요
약간 어깨있는편인데 잘맞고 좋아요
세탁 한번에 목이 좀 늘어나네요ㅜㅜ",5,21.08.16.,,
1350,"색이 예쁘고
실제로 입는 사람 많이 봄
선물 했는데 생각보다 색이 어렵다고 하네용
165 55,66사이즈인데
라지가 살짝 답답하네요 딱맞아요",5,21.07.22.,,
1351,"조금 얇긴한데 여름에 입기 딱 좋아요
165인데 XL 아주 살짝 오버핏으로 좋아요",5,21.08.19.,,
1352,재질좋고 편해요  추천해요,4,21.08.28.,,
1353,"보이즈라그런건지..목부분이 애매하게 처짐이 있어요~😂
데일리로 입긴하는데 목부분은 살짝 신경쓰이더라구요~ 그래도 저렴하게 잘 구매했습니다~!",3,21.08.05.,,
1354,배송 빠르고 아주 좋아요 편하게 입을 것 같아요 ㅎㅎ 다음에도 다른 컬러로 시키려구요 ㅎㅎ,5,21.07.23.,,
1355,배송도 빠르고 좋은 가격에 구입했습니다,5,21.08.03.,,
1356,배송도 빠르고 저렴히 잘 샀어요!,5,21.08.02.,,
1357,색깔 마다 옷감이 좀 다른가봐요! 얇은 순 흰색>남색>검정색 입니다 ㅋㅋ검정색이 탄탄하고 남색이 적당히 얇고 부드럽구요 흰색은 좀 많이 얇아요,5,21.07.20.,,
